cid,smiles
346281,C1=CC=C(C=C1)OCCOC=O
348502,CCC(=O)OC1=CC=CC=C1OC
357772,CCOC(=O)CCCO
399848,CSCSCSC
9369,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN
3977,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C
516893,C(=O)(O)[O-].[K+]
24506,OP(=O)(O)[O-].[K+]
517044,CC(=O)[O-].[K+]
517045,CC(=O)[O-].[Na+]
517055,C1=CC=C(C=C1)C(=O)[O-].[Na+]
517277,O=[Cr]O[Cr]=O
517320,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.O.[Na+]
517637,CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
517827,CC(C)C1=CC=C(C=C1)CC(C)C=O
518573,CCCCCCCCCCCCCC1CCCC(=O)O1
518791,CCOC(=O)C=CSC
518856,CCC1=C(N=C(S1)CC)C
75584678,CC=C(C(=O)C)O
519145,CCCCCCCCCCCCCCCCCCCCC(C)C
519203,CC1=NC=CN=C1C(C)C
519564,CC1=CN=C(C(=N1)CCC(C)C)C
519764,CC(CCC=C(C)C)C1CCC(=C)C=C1
519845,CCCC(CC(=O)OC)O
519857,CC1CCC(C2C1(CCC(=C2)C)O)C(C)C
520125,CCOC(=O)C(C(C)C)O
520420,CCCCC(=O)C=C
520440,CC1=CCC(CC1)C(C)C=O
520567,CCC(C)C1=CN=C(C(=N1)C)C
520722,CCC1=NC=CN=C1OCC
520895,CCC1SC(SS1)CC
521064,CCC(C)C(C(=O)OC)O
521185,CC1(CC2C(C1)C3(CCCC2(C3O)C)C)C
521246,CC(C(=O)C)OC(=O)C
521267,CC1=CCC(CC1=O)C(C)C
521334,CC(=C1CCC2(CCCC(=C)C2C1)C)C
521790,CCC(=O)C(C)O
521869,CCC(=O)SC
521873,CC1=CC=C(O1)CS
522514,CC1(CCCC(O1)(C)C=C)C
522673,CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C
522874,CCCCCCCCCOC(=O)CCCCCCCC
523035,CC1(C2CCC(O1)(C=C2)C)C
524461,CC(=C)C1CCC(=C)C(C1)OC(=O)C
525372,CC1CCSC(S1)C
525446,CC1CCSS1
526152,CC(CCCC(=O)OC)OC(=O)C
526177,CC1=C(CCO1)S
526559,CC(=O)C1=CC=C2N1CCC2
526618,CC1=C(C=CO1)SC
526661,CC1=NCSC1
526762,CC(C)C1=CC=C(CC1)C=O
526853,CC(=O)C1=CSCCN1
526931,CC1=C2C(=CO1)CCS2
526993,CCCCCC1CCOC(O1)CCCCC
527108,CC(=C)C1CCC(CC1)C=O
527144,CC1=CCC(CC1)C(C)COC(=O)C
527305,CCCCC1C(O1)C=CC=O
527424,CC1=CCC(C=C1)C(=C)C
527435,CCC(C(C)C=O)S
527441,CC(C)(CC=O)S
527442,CCCCCC(CC=O)S
527445,CCCC(CC=O)S
527821,CC1=CN=CC(=N1)C(=O)C
528108,CC1=NC=C(N=C1C)CC(C)C
528127,CCCCC1=NC=C(N=C1C)C
528135,CC1=NC(=CN=C1OC)CC(C)C
528699,CC1=C(C(=O)C(C1)(C)C)O
528704,CCC1CC(=O)C(=C1C)O
528707,CC1C(C(=O)C(=C1C)O)C
528708,CC1=CCC(C2=C1C=CC(=C2)C)C(C)C
528762,CCCCCC(=O)CCSC
529052,CC1NC(SC(S1)C)C(C)C
529251,CCC(=O)C1=NCCC1
529253,CCCC(=O)OC(C)C(=O)C
529345,CC(C)C1=CC(=NC=C1)C(=O)C
529346,CCC1=NC=CC(=C1)C(=C)C
529378,CCC1SC(SSS1)CC
529379,CC1SCSS1
529388,CCCSS(=O)(=O)CCC
529481,CCCCCC(=O)C(C)C(=O)C
529497,CCCC(C)OC(=O)CC(C)C
529623,CC1CSC(S1)C
534931,CC1(CCCC2(C13CCC(C3)C2(C)C)O)C
535026,COCC=CCCCC=C
536502,CCCS(=O)OC
537619,CC(C)C(CCC(C)O)CCC(=O)C
537722,CC(C)C(=O)SC
539829,CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC
543664,COC(=O)CCC=C
544628,CC1CCC(=O)OC1C
545658,CCCCCCCOCCCCCC
545739,CCCCCC(C=C)OC(=O)CC
547350,CCC1NC(SC(S1)CC)CC
547907,CC(CC(=O)OC)SC
548235,CC1CCOC(S1)(C)C
549715,CCOC(=O)CC(C)CCC=C(C)C
550851,CCCCC(CC)C(=O)OCC(C)CC
551084,CC1=C(C(=O)CC(C1)(C)C)O
562228,CCOC(=O)CC(=O)OCC1=CC=CC=C1
567305,CCCCC1=CSC=N1
569008,CCC1(C(O1)(C)C2=CC=CC=C2)C(=O)OCC
569214,CC(C)C(=O)OC(C)C1=CC=CC=C1
570530,CC(C)(C1CCC(=C)CC1)OC(=O)C2=CC=CC=C2
574068,CC1=C(OC(=N1)CC(C)C)C
574811,CC1=CN=C(S1)CC(C)C
575451,COC1=NC=CS1
586292,CC1COC2C1CCC(=C2)C
586728,CC1=CN=C(C(=N1)OC)C
596375,COC1=C(C=C(C=C1)CC=C)O
601946,CC1=CC=C(C=C1)OCC(=O)OC
322,C1=CC(=CC=C1C=CC(=O)O)O
7189,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2
1105,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C
9793908,CC1C2=C(C=C(C=C2)C)OC1=O
3578033,CC1=CC=C(O1)C(C)CC=O
4565052,CC(=CCC1C2(CCCC(C2CCC1(C)O)(C)C)C)C=C
836904,CC(C)C(=O)OC1=CC=CC=C1OC
7338,CC=CC1=CC(=C(C=C1)O)OC
1042025,COC1=C(C=C(C=C1)CCNC(=O)C=CC2=CC(=C(C=C2)OC)OC)OC
98497,CC1=CCC(C1(C)C)CC=O
1550489,C1=CNC(=S)N=C1
97706,CC(C)CC(=O)C=CC(C)C
47922,CC(=CCCC(=CC1OCCO1)C)C
4180364,C1C(OCC(O1)(CO)O)(CO)O
2723653,CC(=C)C1=CC(=C(C=C1)O)OC
8737,C(CC(=O)O)C(C(=O)O)N.Cl
2724058,CCC(C)C(=O)C(=O)[O-].[Na+]
2733977,CCCC(CCOC(=O)C)SC(=O)C
162280,CC(=COC(=O)C)C1=CC=CC=C1
2839751,CC1COC(O1)CC(C)CCCC(C)(C)O
3014667,C(=O)([O-])[O-].[OH-].[Mg+2]
3015339,CC1(CCC(CC1)C(C)(C)OC)OC
3016598,CCC(C(C)C)(C(C)C)C(=O)NCC
3017418,CCCC(=O)C(CC)S
3017432,CC(C)CC1CC(CCO1)(C)O
3017534,CCCCCC=CC(CC=C)O
3017811,CC1=NC(SC1)C(C)C
3017923,CCCCCCCCC(C)C#N
3018907,CC(C)C(=O)OC(C)CC(=C)C
3019960,CCCCCC1CCCC1O
3020011,CC(=C)C1CCC(C1=C)(C)C(=O)C2CCCC2=O
3020012,CC1CC(CC(C1)(C)C)CC(=O)C2CCCC2=O
3020401,CC(C(C)(CC=C(C)C)C=C)O
3021997,CC(CC(C)C1=CC=CC=C1)CO
3022846,CC(=CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)C
3023179,CC1=CC(=C(C=C1)OCC=C)C
3023273,CC1=C(N=CS1)CCOC(=O)C(C)C
3023280,CC(C)C(=O)OCCCC1CCCCC1
3023951,CCCC(=O)OCCCC1CCCCC1
3024003,CC1CCOC(C1)C2=CC=CC=C2
3024273,CCCC(CCOC)S
3025865,CCCCC(C(C)CCC)O
3025943,CCOC1=C(C=CC(=C1)C=O)O.CC(C)C(=O)[O-]
3032390,CCC(O)OC
3032541,[O-]P(=O)([O-])[O-].[Na+].[Al+3]
3033030,CC(CCC=C(C)C)CC#N
1065,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
3034267,CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC
3034481,CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)CO
4454759,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O
111355,CC1C=C(CCC1=CNC2=CC=CC=C2C(=O)OC)C
3034895,CCC(=O)OC1C=CC2C1C3CCC2C3
3034897,CC1(CCC=C2C1CCC(C2)C=O)C
3066538,CCC1C(=O)C(=CO1)CO
74344324,CC1CCC23CC1C(C2CCC3=C)(C)C
3083613,CC#CC#CCC1=CC=CC=C1
21954274,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.O.O.Cl
3084116,[O-][Si]([O-])([O-])[O-].[Mg+2].[Al+3]
23451703,CC1CC(C=C(C12CCC(=C(C)C)C2)C)O
73556746,CC(=CCCC1=CCCC(C1)COC(=O)C)C
73556749,CC1CC2CC(COC2CC1C)(C)C
3085846,CCOC1=C(C=C(C=C1)C(OCC)OCC)OC
73556986,CC1CC(C2C1CC(CC2)CC(=O)C)(C)C
21156163,CC1C(CCC1(C)OC(=O)C)C(=C)C
3086443,CC1=CC=C(C=C1)OCCOC
3094320,C1CCCCCC(=O)OCCCC(=O)CCCC1
3423265,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
3458885,C1CSCN1CCS
3656473,CC1(C2CCC1(C(C2)OC(=O)CC3=CC=CC=C3)C)C
3662099,CCC(=O)OCCCC1CCCCC1
3853254,CC1(CC(=O)C2C(C1=O)(O2)C)C
4100752,CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC
4137900,CC(C)CC(=O)C(=O)[O-].[Na+]
4685450,C1C(=O)OC2=CC=CC=C2O1
5063293,CCCCCCOCC#N
5244370,CC1OCC2(CCC(=CC2)C)CO1
5260295,CC(C)(C)C1CCC2(CC1)CCC(=O)O2
29467,CCCCCCOC(=O)C=CC(=O)OCCCCCC
3017905,CCCCCCCCOC(=O)C=CC1=CC=CC=C1
4812,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
441613,CC=C(C)COC(=O)C(=CC)C
5357655,CC(=CCCC(=CCC1=C(C=C2C(=C1)C=CC(=O)O2)O)C)C
177602,CC1=CCCC(=CCC(=C(C)C)CC1)C
443315,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO
120086,CCCC=C(C)C(=O)O
54076879,C(CCCCO)CCCC=CCCCCCC(=O)O
92458,CCCCC=CCCCCO
164930,CC=CCCC=O
535114,CCCCCCC=CCCC=O
522276,CC1=CCCC(=CC2C(C2(C)C)CC1)C
91354,CC1CCC2C1C3C(C3(C)C)CCC2=C
527137,CC1=CCCC2(C(O2)CC(C=CC1)(C)C)C
78932,CC=CC1=CC(=C(C(=C1)OC)OC)OC
101720,CC(=C)CCC=C(C)C=C
12315073,CC1CCC(CC2=C1C(=O)CC2C)C(=C)C
5324797,CC1=CSC(=N1)C(=O)C
519906,CCC=CCC=CCC=O
529515,CCC=CCCCCOC(=O)C
530394,CC=CC=CCCC=CC(=O)NCC(C)C
122500,CCCCCCC1=CC=C(C=C1)C=CC(OC)OC
97848,COC1=C(C=CC(=C1)CC=C)OC(=O)C=CC2=CC=CC=C2
5362566,CCOC(C)OCC(C)OC(C)OCC
5362567,CCOC(C)OCC(COC(C)OCC)OC(C)OCC
53400879,CCCCC=CCCCC(=O)O
5362595,CC1CCC(C(C1)OCC(CO)O)C(C)C
162268,C1CCCCCC(=O)CCCC=CCCCC1
534634,C1CCCC=CCCCCCCC(=O)CCC1
534969,CC=C(C)CSC
110372,CCCCCCCCC=CCOC(=O)C
162903,CCCCC=CCCCCCCCCCCCCOC(=O)C
26983,CCCCC=CCCCCCCOC(=O)C
33736,CC1=C(C(CCC1=O)(C)C)C=CC(=O)C
542227,CCC=CCCOC
62073,CCCCC=CCCCCCCCCCC=O
94120,CCCCC=CCCCCCCCCCCCC=O
8202,CCCCCCCCC=CCCCCCCCC(=O)OC
79048,CC=C(C)C(=O)C
62826,CCCCCCCCCCCCCC=CCCCCCCCC
75724,CC(=CCCC(=CCOC)C)C
101854,CC(=CCCC(=CCCC=O)C)C
169301,CC=CC(=O)OC1CCCCC1
110544,CCOC(C)OCC=C(C)CCC=C(C)C
182132,CCC=CC=CC=C
110374,CCCCCCC#CC(=O)OCCC=CCC
521455,CCCC=CC(=O)OCCC=CCC
111524,CCCCCC#CC(=O)OCCC=CCC
118181,CCCC=CCC1CCCC1=O
102375,CC1=C(C(CCC1)(C)C)CC=C(C)C=O
520684,CC1=CC(=O)CC(C1C=CC(C)O)(C)C
109387,CC1=CCCC(C1C=CC(=O)C(C)C)(C)C
114576,CC(=O)OC=CC1=CC=CC=C1
70971,CC(=CC1=CC=CC=C1)C#N
5460514,[B-]1(OO[B-](OO1)(O)O)(O)O.[Na+].[Na+]
31269,C(=O)(N)N=NC(=O)N
54027559,COC(=O)OC1CCCC=CCC1
5463804,CC(CC1=CC=CC=C1)(C=C)C#N
78391627,CCOC(=O)CC(=CC(=O)[O-])C(=O)[O-]
5463846,CC1(CCCCC1(C)O)C
53422001,CCC(=O)C=CC1C(C=CCC1(C)C)C
5463935,CCOC(=O)CCCSC
5463955,CC1=C(CCO1)S.CC(=O)[O-]
106951,CC1=CCCC(C1C=CC2(C(O2)C(=O)OC)C)(C)C
12313272,CC1CCC(C1C(=O)O)C(C)C=O
3565569,CC(=CCCC(=CCOC(=O)C=CC1=CC=CC=C1)C)C
95394,CC1CCOC(O1)C=CC2=CC=CC=C2
103490,C1CCCCC2COCC2C=CCCC1
14777,[OH-].[OH-].[Ca+2]
106827,CC1CC(=CC(C1C=CC(=O)C)C)C
92025642,O=[BiH].Cl
84545,C1CCCCCC(=O)CCC=CCCCC1
74606,CCC=C(C)COC(=O)C
3017992,CCOC(C)C=CC1C(=CCCC1(C)C)C
3019314,CC=C(C)C(=O)OCC=C(C)C
3020065,CCC(C)C(=O)OCC(=CC)C
3023610,CCCCC=CCOC(=O)CC(C)C
3024832,CCC=CCCOC(CC)OC
3025831,CCCC=CCOC(=O)CC1CCCC1
225699,CC(C)CCCC(C)CC=CC(=O)C
560879,CC(=CC1=CC=CC=C1)CO
6420258,CCOC(=O)CCCC=C
6420388,CC(=O)OCCC(C)(C)S
6422476,COC1=CC=C(C=C1)CC2CC2
526708,CCCCCC1C(O1)C=CC=O
6427076,CC1C2CCC(=CC2OC1=O)C
519298,CC1CCC(C2C1=CCC(=C2)C)C(C)C
113421,CCC(C)COC(=O)C(=CC)C
6427135,CC1=CCC(CC1)C(C)(C)S
10128,CC1(C2CCC(C1C2)(C)O)C
527163,CC1(C2CCC3(C2)C(C1=C)CCC3=O)C
521216,CC1=CCCC2(C1CC(CC2)C(C)(C)O)C
6428543,CCCCCC(C(=O)C)O
6428785,CC1=C(C(=O)CC1(C)C)O
53426133,CC1=C(C(=C(C=C1)C)C=CC(=O)C)C
6428926,CC1=C(OC=C1)CC2C(O2)(C)C
6428927,CC1=CCC2(CC1C2(C)C)O
108355,CC(=CCC=C(C)CC=O)C
6428929,CC(=O)C(CC1=CC=CC=C1)O
6428938,CC(CC(=O)C)SC
6428959,CCCCCCC(=O)CCC=O
6428985,CC1C(=O)CC2(O1)C(=CC=CC2(C)C)C
6429016,CC(=O)C1=CCCN1
6429101,CC(=CCCC(C)(C1CCC(O1)(C)C=C)O)C
6429214,CC(=CCCC(=C)C1CCC(=CC1)C=O)C
6429218,CC1=CN=C(C(=N1)C)OC
6429268,CC1=CN=C(C(=N1)C)C=C
86608,CC1=CCC2CC1C2(C)CCC=C(C)C
6429308,CC(CC(C)(C)S)O
6429708,CCOC(=O)C(CC1=CC=CC=C1)O
6430713,CC(=O)CSC
518516,CC1=C2CC(CCC2(CCC1)C)C(C)(C)O
6430878,CC(CCOC(=O)C)S
6430879,CCCCC(CCOC(=O)C)S
6430888,CCC(C(C)CO)S
6431144,CCC1=NC(=CN=C1C=C)C
6431196,CC1CCC(C2C1=CC(C(=C2)C)O)C(C)C
529906,CC1(CCC(C(O1)(C)C=C)O)C
521200,CC1(CCCC2(C3C1C(C2(CC3)C)O)C)C
53438719,C1CCCCC(=O)CCCCCC=CCCC1
3019015,CC(C)C(=NO)C(C)(C)CC=C(C)C=C
3020082,CCCCCC(=CC1=CC=C(C=C1)C)C=O
550526,CC(=CCCC1C2(CCCC(C2CCC1(C)O)(C)C)C)CCC3C(=C)CCCC3(C)C
347521,CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O
25185,CCC(=CCCC(C)(C=C)O)C
29924,CC(=CC=C)CC(C)(C=C)O
38688,CC(C)CC=C(CO)C(C)C
38689,CC(C)CC=C(COC(=O)C)C(C)C
50090,CC(C)CCOC(=O)C=C(C)CCC=C(C)C
3033840,CC=CC=CC=CC=CCCCCCCO
62132,C1=CC=C(C=C1)C(=CC2=CC=CO2)C=O
78653,C1CCCCCC(=O)OCCC=CCCCC1
82606,CC(=CCCC(=CCOC(=O)C(=C(C)C)C)C)C
94354,CC1=CCCC2(C(O2)CCC(=CCC1)C)C
100944,CC1=C(C(CCC1)(C)C)C=CC(C)(C=C)O
103210,CC1=CCC(C1(C)C)CC=C(C)C(=O)C
103389,CCOC(C)C=CC1=C(CCCC1(C)C)C
103735,CCC(C)CCOC(=O)C(=CC)C
105653,CC(=CCCC(=CC=NC1=CC=CC=C1C(=O)OC)C)C
106164,CCCCCCC(=CC1=CC=CC=C1)C=NC2=CC=CC=C2C(=O)OC
106437,CCCCCCCCC(=O)OCC=C(C)CCC=C(C)C
106728,CCCC(=O)OCC(=CCCC1(C2CC3C1(C3C2)C)C)C
106775,CCC(C(=CC1(CC2CC1C=C2)C)C)O
107073,CC=CC(=O)OC(C)C1CCCCC1
107074,CC=CC(=O)OC1CCCC1C2CCCC2
108716,CCC=CCC(OC)OC
109264,CCC(C=CC1=C(CCCC1(C)C)C)O
109411,CC1=CCC(C1(C)C)CC=C(C)C(C)O
109470,CC1=CCCC(C1CC=C(C)C=O)(C)C
109472,CCC(=O)C(=CC1C(CC=CC1(C)C)C)C
109548,CCC=CCCOCC=O
110538,CCC=CCCCCC(OC)OC
111691,CC(=CCCC(=CCOC(=O)CCCCCCCCC=C)C)C
112050,CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1
112152,CC=C1CC2CC1C3C2OC(=O)CC3
105392,CCC=CCCC=CC#N
112190,CC1=CCCC(C1C=CC(=O)CC(C)C)(C)C
116711,CCC(C)(CCC=C(C)CCC=C(C)CCC=C(C)C)O
118177,CCCC=CCC1CCCC1O
119832,CC1=CCCC(=CCC=C(C(CC1)C(=O)C)C)C
119859,CCCCCCC=CC#N
119897,CC1=CCC(C1(C)C)CC=C(C)CO
121646,C1CC2C(C1)C3CC2CC3=CCCC=O
122558,CC(CC=C(C)CCCC(=C)C)C=O
53398694,C1=CC(=C(C=C1C=CC(=O)OC(C(C(=O)O)O)C(=O)O)O)O
161859,CC=CC(=O)OC(C)CC(C)C
162309,CC(=CCCC(=CCCC1=CC=NC=C1)C)C
163336,CCCCCC(C(=CCC)C)O
163345,CC(C)C(=CCC(C)C=O)C
163617,CC=C1CC2CC1C3C2OCCC3
166222,CCC(=O)C(=CC1C(=CCCC1(C)C)C)C
3037228,CC1(CC=CCCC=CCCC2C1(O2)C)C
173530,CCC=CCCOC(=O)C(=CCC)C
174454,CCCCC(CCCCC(=O)O)OC(=O)CCCCC=CCCC
169265,CC(=CCCC(=CCOCC=C(C)CCC=C(C)C)C)C
216442,COC(=O)C1=CC=CC=C1N=CC=CC2=CC=CC=C2
44135703,CC(=CCCC1(C2CC3C1(C3C2)C)C)COC(=O)C
53754001,CC=CC(=O)C1C(CCCC1(C)C)C
3085924,CCCCCCC(=O)OCC=C(C)CCC=C(C)C
3086639,C=CCCCCCCCC=CCC#N
73557259,CCC(C=CC1=C(CCCC1(C)C)C)OC(=O)C
6451245,CC1=CC=CC=C1C(O)O.C(C(CO)O)O
6452049,CC(C)C1CCC2(CC1)CCC(=O)O2
3648225,COC1=C(C=CC(=C1)C=O)OC2C(C(C(C(O2)CO)O)O)O
6453284,CCOC1=C(C=CC(=C1)COC)O
6453423,CC1(CCCC(C1)C(=O)CCC=C)C
6455496,CC12CCCC(=C)C1CC(CC2)CC(C)(C)O
104539,CC1=CCC(=C(C)CCC=O)CC1
133672,CC1CCC(C2=C(CC(C12)OC(=O)C)C)C=C(C)C(=O)O
6850754,COC1C(C(C(OC1C(=O)O)OC2C(C(C(OC2C(=O)O)OC)O)O)O)O
32065,CC1CCC2=NC=CN=C12
6932095,C[NH+]1CCN(CC1)C2=CC=C(C=C2)CO
10154060,CC1C(=O)C(=O)C(O1)C
259185,CSCCC(C(=O)NCC(=O)O)N
102681,CC(C)(C)C1CCCCC1=O
81628,CCCCCCC(=NO)C
10130039,CCCC(C)(CCO)S
9815427,CC(C)C(=O)C(C)(C)CC=C(C)C
9815474,CCCC(=O)OC(C)C(=O)OCC
9815980,CC(CO)C1CCCCCCCCCCC1
9816051,O.O.O.O.[Fe].[Fe].[Fe]
9833996,CCOC(=O)CC(C)S
54116156,CC1CC=CCCCCCCCCCC(=O)C1
56631748,CC=CC(=O)C1C(=C)CCCC1(C)C
54573421,C1CCCCC=CCCCOC(=O)CCCC1
9910684,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(CO)O)O
9942315,CC(=CCCC1(CCC(=O)O1)C)C
9964407,CCCCCCOC(=O)CC(C)S
9989226,[O-2].[O-2].[O-2].[Al+3].[Al+3]
10125362,CC1CCC(C(C1)OC(=O)CCCC(=O)O)C(C)C
10149036,CC1C(=O)C2=CC=CC=C2C1(C)C
10176244,CC(C)C(C)CCC(C)(C)O
10176881,CC1CCC(C(C1)C(=O)NC2CC2)C(C)C
76540978,C(=CC(=O)O)C(=O)O.[Na+]
53420714,CCCCCC#CC=CC=C
22096564,CC1(C(CC2C1(C2)C)CC3CC3(C)CO)C
10702081,CCCCCC1CCC(O1)O
10725569,CCCCCC1=CCC(=O)O1
10856172,CCCCC1CC(C(=O)O1)C(=O)C
10877336,CCOC(=O)CC1CCC=C1
10887828,CSCC=O
11253047,CC1=CCC(CC1)(C(C)CCCC(=C)C)O
10920542,CC(C)CC(=O)C(C)O
54227869,CCCC=CC(CC=C)O
11218729,CC1C(=O)OCCCCCCCCCCCO1
18520714,CC1C(=O)OCCCCCCCCCCCCO1
54450365,COC(=O)CCC=CCC=C
11020369,CC1=C2CCC(CC2=C(C=C1)C)C(C)(C)O
85365121,CC=CC(=O)C(=C(C)C(C)(C)C)C
89315,CC(=O)OC1CCCC(C1)C(C)(C)C
71447274,CC=CC(=O)C(=C(C)C(C)C)C
11073907,CCCCCC(=O)OC(C)CO
11084346,CCCCCC1OC(C(O1)C)C
11095260,CC1(CCCC(=C)C1C(=O)OC)C
11105826,CCCCCC1CCOC(O1)C
85303636,CCC(=C(C)C(=O)C=CC)C(C)C
11138191,C=CCC1=CC2=C(C=C1)OCC(=O)CO2
11196546,COC1=C(C=C(C=C1)C2CCC3=C(O2)C=C(C=C3)O)O
11240503,CCCC(C)(CO)S
11264326,CCOC1CCCCCCCCCCC1
11264633,CC1CCC(C2(C1)OC(C(=O)O2)C)C(C)C
11358227,CC1CCC(C(C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C
11976203,CC1CCC(C2C13C2C(CC3)(C)O)C(C)C
57351458,CCC=CCCC=CC(=O)NCC
521312,CC1(CCCC2(C1CCC(=C)C2CCC(=C)C=C)C)C
53427622,CCCCCCC=CCCCCC(=O)C
69028076,CC1CC(=O)C(C12CC(CC(C2)(C)C)(C)C)(C)O
11367306,CC1=CC2=C(CC(C2)(C)CO)C=C1
11378760,CCCCCN1C(COC1=O)C
11424363,C1=CSC(=C1)COCC2=CC=CS2
53424335,CC1=CC=C(O1)C=CC=O
69028942,CC1CC(=O)C(C12CCCCCC2)(C)O
57351457,CCC=CCCC=CC(=O)NC1CC1
11564539,CCCCCCCC(=C)C(C)O
11586787,CC1CCC(C(C1)OC(=O)CC(C)O)C(C)C
11521869,CCOC(=O)CNC(=O)C1CC(CCC1C(C)C)C
11631979,CC1CCC(C(C1)OCC2COC(O2)C3=CC(=C(C=C3)O)OC)C(C)C
11658397,CCCC1(C=CC(O1)C)C(C)(C)C
11658402,CCCC1(CCC(O1)C)C(C)(C)C
66799595,CC(=CCCC(=CCNC(=O)C1CC1)C)C
20584232,C1C2C(C(C(C(O2)OC3C(C(OC(C3O)OCC4C(C(C(C(O4)OC5C(C(OC(C5O)O1)CO)O)O)O)O)CO)O)O)O)O
22179210,CCOC(=O)C1C(CCCC1(C)C)C
69027338,CC1CC(=O)C(C12CC(CC(C2)(C)C)C)(C)O
44147198,CC1=CCC2(O1)C(=CC(=O)CC2(C)C)C
11805563,CC(C)(COCC1=CC=CC=C1)C=O
11815386,CC(C)CC(C(=O)C)O
11845292,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)O
54543965,CC1CC=CCCCCCCCCC(=O)C1
13216,C1CCC2CC(CCC2C1)O
11959971,C1C2C1C(=O)OC3=CC=CC=C23
11970928,CCCCCCCCCC(C)CC#N
12003251,CCCCCC(=O)C(C)(C(=O)C)O
12022011,CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2
12082921,CC1C=CCC(C1C(=O)OC)(C)C
12193862,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[K+]
12263583,CCOC(=O)CCC1=CC=CC=C1O
101708,CC1=CC2C(CC1)C(=CCC2C(C)C)C
94254,CC(=C1CCC(C(C1)C(=C)C)(C)C=C)C
12311001,CC1(CC2(CC1CC2=O)C)C
12361768,COC(=O)N1C=CC2=CC=CC=C21
12397703,CC1CC(SS1)C
53411144,C1CCCCCCOC(=O)C=CCCCCC1
27523,CCC(C)CC=O
12537123,CC1CCCC(=C1C)C
12678469,CCCCCCC(=O)CCOC(=O)C
12867949,C1CCC(C1)C2CCC(C2O)C3CCCC3
54517295,CCC=CCC=CCC1CCC(=O)O1
12991964,CCCCCCCC1CC1C(=O)O
13013009,CCOC(=O)C1=C(C=C(C=C1)C)O
13026600,CCC(C)C(C(=O)OCC)O
13129857,CCC(C)C(=O)C(=O)OCC
13220327,CC1=CC=C(N1)C(=O)C
13270883,CCOC(=O)CCC(C(=O)OCC)O
13294594,CC(C)CC(=O)CO
13483073,C1CC=C(C1)CCCCO
14064911,CC1CCC(C(C1)OCCO)C(C)C
14181802,CCOC(=O)C(C)(C)S
14195262,CCCC(=O)OCC(C1=CC=CC=C1)O
14297379,CCOC(=O)OC1=C(OC(C1=O)C)C
14344497,CC1CCC2C(C(=O)OC2C1)C
14434313,CC(C)(CCC1CCCCC1)O
14638401,CCC(C1=CC=C(C=C1)OC(=O)C)OC(=O)C
53745275,CCC=CC(=O)C(OC)OC
14759600,CCCCC1(C(=CC(=O)CC1(C)C)C)O
14818318,CC1(C2CCC1(C(=O)C23CCCC3)C)C
14837639,CC1=CC(=C(S1)C(=O)C)O
14931226,CC1(CCCC2C13CCC(C3)C2=O)C
54336286,CCC=CCCOCCC#N
15219341,CC(C(C)C(C)O)C(C)C(C)(C)C
15273629,CCC(CC=C)C(=O)CC
15369664,CC1CCC(C(C1)O)C(=O)C
53411064,CCC=CCCCCOC(=O)CC
15405345,C=CCCC(=O)C1=CC2(CCCC2)CCC1
15420665,CCCC(=O)SCC=C
15553243,CCSC(=O)CNC(=O)C
15701285,CCC(C)C(=O)C(=O)CC
15701356,CCCC(=O)C(CC)OC
11275881,CCCCCC1C(CCC1=O)C(=O)OC
92649,CC1CCC(C(=O)C1)C(C)(C)SC(=O)C
